,text,entities
342,"484th family: questionable queenright status, workers managing despite challenges, adequate nectar and pollen collection, with reduced egg lay and few honey frames partially filled.","[[14, 26, 'BEE'], [38, 44, 'HEALTHSTATUS'], [46, 53, 'WORKER'], [92, 98, 'FORAGE'], [103, 109, 'FORAGE'], [127, 138, 'EGGCOUNT'], [147, 163, 'HONEYFRAMES'], [164, 180, 'HEALTHSTATUS']]"
343,"485th family: queen laying poorly, worker population stable but not thriving, honey production meeting minimal expectations, with few eggs present and honey frames slowly filling.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 41, 'WORKER'], [53, 59, 'HEALTHSTATUS'], [78, 83, 'BEEPRODUCT'], [95, 123, 'HONEYFRAMES'], [130, 138, 'EGGCOUNT'], [151, 178, 'HONEYFRAMES']]"
344,"486th family: potential queenless situation, workers exhibit some foraging behavior, forage yield moderate, with reduced egg lay and honey frames slowly filling.","[[14, 23, 'BEEPRODUCT'], [24, 33, 'BEE'], [45, 52, 'WORKER'], [66, 74, 'HEALTHSTATUS'], [98, 106, 'HEALTHSTATUS'], [113, 124, 'EGGCOUNT'], [133, 160, 'HONEYFRAMES']]"
345,"487th family: potential queenless situation, worker activity moderate, honey production meeting minimal expectations, with lower than expected number of eggs and honey frames underdeveloped.","[[14, 23, 'BEEPRODUCT'], [24, 33, 'BEE'], [45, 51, 'WORKER'], [61, 69, 'HEALTHSTATUS'], [71, 76, 'BEEPRODUCT'], [88, 116, 'HONEYFRAMES'], [153, 161, 'EGGCOUNT'], [162, 189, 'HONEYFRAMES']]"
346,"488th family: queen observed but sluggish, workers are somewhat active, satisfactory beeswax and propolis, with reduced egg lay and some honey frames capped.","[[14, 19, 'QUEEN'], [33, 41, 'HEALTHSTATUS'], [43, 50, 'WORKER'], [55, 70, 'HEALTHSTATUS'], [85, 92, 'BEEPRODUCT'], [97, 105, 'BEEPRODUCT'], [112, 123, 'EGGCOUNT'], [137, 156, 'HONEYFRAMES']]"
347,"489th family: queen presence not strong, worker population stable but not thriving, adequate nectar and pollen collection, with few eggs present and few honey frames partially filled.","[[14, 19, 'QUEEN'], [41, 47, 'WORKER'], [59, 65, 'HEALTHSTATUS'], [93, 99, 'FORAGE'], [104, 110, 'FORAGE'], [128, 136, 'EGGCOUNT'], [149, 165, 'HONEYFRAMES'], [166, 182, 'HEALTHSTATUS']]"
348,"490th family: queen laying poorly, workers are somewhat active, honey production meeting minimal expectations, with few eggs present and honey frames not fully stocked.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 42, 'WORKER'], [47, 62, 'HEALTHSTATUS'], [64, 69, 'BEEPRODUCT'], [81, 109, 'HONEYFRAMES'], [116, 124, 'EGGCOUNT'], [137, 153, 'HONEYFRAMES']]"
349,"491st family: questionable queenright status, workers are somewhat active, honey production meeting minimal expectations, with egg laying slower than usual and honey frames slowly filling.","[[14, 26, 'BEE'], [38, 44, 'HEALTHSTATUS'], [46, 53, 'WORKER'], [58, 73, 'HEALTHSTATUS'], [75, 80, 'BEEPRODUCT'], [92, 120, 'HONEYFRAMES'], [127, 144, 'EGGCOUNT'], [160, 187, 'HONEYFRAMES']]"
350,"492nd family: queen observed but sluggish, worker activity moderate, forage yield moderate, with moderate count of eggs and honey frames slowly filling.","[[14, 19, 'QUEEN'], [33, 41, 'HEALTHSTATUS'], [43, 49, 'WORKER'], [82, 90, 'HEALTHSTATUS'], [124, 151, 'HONEYFRAMES']]"
351,"493rd family: queen observed but sluggish, worker activity moderate, honey production meeting minimal expectations, with reduced egg lay and honey frames not fully stocked.","[[14, 19, 'QUEEN'], [33, 41, 'HEALTHSTATUS'], [43, 49, 'WORKER'], [69, 74, 'BEEPRODUCT'], [86, 114, 'HONEYFRAMES'], [121, 132, 'EGGCOUNT'], [141, 157, 'HONEYFRAMES'], [164, 171, 'HEALTHSTATUS']]"
352,"494th family: queen laying poorly, worker population stable but not thriving, reserves of honey and beeswax moderate, with few eggs present and some honey frames capped.","[[14, 19, 'QUEEN'], [35, 41, 'WORKER'], [53, 59, 'HEALTHSTATUS'], [64, 76, 'HEALTHSTATUS'], [90, 95, 'BEEPRODUCT'], [100, 107, 'BEEPRODUCT'], [123, 131, 'EGGCOUNT'], [149, 168, 'HONEYFRAMES']]"
353,"495th family: queen presence not strong, workers are somewhat active, adequate nectar and pollen collection, with lower than expected number of eggs and honey frames not fully stocked.","[[14, 19, 'QUEEN'], [33, 39, 'HEALTHSTATUS'], [41, 48, 'WORKER'], [53, 68, 'HEALTHSTATUS'], [79, 85, 'FORAGE'], [90, 96, 'FORAGE'], [144, 152, 'EGGCOUNT'], [153, 169, 'HONEYFRAMES']]"
354,"496th family: queen presence not strong, workers exhibit some foraging behavior, adequate nectar and pollen collection, with lower than expected number of eggs and few honey frames partially filled.","[[14, 19, 'QUEEN'], [33, 39, 'HEALTHSTATUS'], [41, 48, 'WORKER'], [90, 96, 'FORAGE'], [101, 107, 'FORAGE'], [155, 167, 'EGGCOUNT'], [168, 180, 'HONEYFRAMES'], [181, 197, 'HEALTHSTATUS']]"
355,"497th family: queen presence not strong, worker activity moderate, forage yield moderate, with egg laying slower than usual and honey frames slowly filling.","[[14, 19, 'QUEEN'], [33, 39, 'HEALTHSTATUS'], [41, 47, 'WORKER'], [57, 65, 'HEALTHSTATUS'], [95, 112, 'EGGCOUNT'], [128, 155, 'HONEYFRAMES']]"
356,"498th family: potential queenless situation, workers exhibit some foraging behavior, reserves of honey and beeswax moderate, with moderate count of eggs and some honey frames capped.","[[14, 43, 'HEALTHSTATUS'], [45, 52, 'WORKER'], [97, 102, 'BEEPRODUCT'], [107, 114, 'BEEPRODUCT'], [115, 123, 'HEALTHSTATUS'], [157, 174, 'HONEYFRAMES']]"
357,"499th family: queen observed but sluggish, worker population stable but not thriving, honey production meeting minimal expectations, with reduced egg lay and honey frames slowly filling.","[[14, 19, 'QUEEN'], [43, 49, 'WORKER'], [61, 67, 'HEALTHSTATUS'], [72, 84, 'HEALTHSTATUS'], [86, 91, 'BEEPRODUCT'], [103, 131, 'HONEYFRAMES'], [138, 149, 'EGGCOUNT'], [158, 185, 'HONEYFRAMES']]"
358,"501st family: queen presence not strong, workers managing despite challenges, adequate nectar and pollen collection, with egg laying slower than usual and honey frames underdeveloped.","[[14, 19, 'QUEEN'], [33, 39, 'HEALTHSTATUS'], [41, 48, 'WORKER'], [49, 57, 'HEALTHSTATUS'], [87, 93, 'FORAGE'], [98, 104, 'FORAGE'], [122, 139, 'EGGCOUNT'], [155, 182, 'HONEYFRAMES']]"
359,"502nd family: queen presence not strong, worker population stable but not thriving, forage yield moderate, with lower than expected number of eggs and few honey frames partially filled.","[[14, 19, 'QUEEN'], [33, 39, 'HEALTHSTATUS'], [41, 47, 'WORKER'], [142, 154, 'EGGCOUNT'], [155, 167, 'HONEYFRAMES'], [168, 184, 'HEALTHSTATUS']]"
360,"503rd family: potential queenless situation, worker activity moderate, reserves of honey and beeswax moderate, with moderate count of eggs and some honey frames capped.","[[14, 43, 'HEALTHSTATUS'], [45, 51, 'WORKER'], [83, 88, 'BEEPRODUCT'], [93, 100, 'BEEPRODUCT'], [143, 160, 'HONEYFRAMES'], [161, 167, 'HEALTHSTATUS']]"
361,"504th family: queen observed but sluggish, workers are somewhat active, reserves of honey and beeswax moderate, with egg laying slower than usual and some honey frames capped.","[[14, 19, 'QUEEN'], [43, 50, 'WORKER'], [55, 70, 'HEALTHSTATUS'], [84, 89, 'BEEPRODUCT'], [94, 101, 'BEEPRODUCT'], [117, 134, 'EGGCOUNT'], [150, 167, 'HONEYFRAMES'], [168, 174, 'HEALTHSTATUS']]"
362,"505th family: queen observed but sluggish, worker activity moderate, reserves of honey and beeswax moderate, with moderate count of eggs and some honey frames capped.","[[14, 19, 'QUEEN'], [33, 41, 'HEALTHSTATUS'], [43, 49, 'WORKER'], [59, 67, 'HEALTHSTATUS'], [81, 86, 'BEEPRODUCT'], [91, 98, 'BEEPRODUCT'], [141, 158, 'HONEYFRAMES']]"
363,"506th family: queen laying poorly, workers are somewhat active, reserves of honey and beeswax moderate, with few eggs present and few honey frames partially filled.","[[14, 19, 'QUEEN'], [35, 42, 'WORKER'], [47, 62, 'HEALTHSTATUS'], [76, 81, 'BEEPRODUCT'], [86, 93, 'BEEPRODUCT'], [109, 117, 'EGGCOUNT'], [130, 146, 'HONEYFRAMES'], [147, 163, 'HEALTHSTATUS']]"
364,"507th family: queen observed but sluggish, workers exhibit some foraging behavior, reserves of honey and beeswax moderate, with lower than expected number of eggs and honey frames slowly filling.","[[14, 19, 'QUEEN'], [43, 50, 'WORKER'], [64, 72, 'HEALTHSTATUS'], [95, 100, 'BEEPRODUCT'], [105, 112, 'BEEPRODUCT'], [113, 121, 'HEALTHSTATUS'], [167, 194, 'HONEYFRAMES']]"
365,"508th family: questionable queenright status, worker activity moderate, reserves of honey and beeswax moderate, with egg laying slower than usual and some honey frames capped.","[[14, 26, 'BEE'], [46, 52, 'WORKER'], [62, 70, 'HEALTHSTATUS'], [84, 89, 'BEEPRODUCT'], [94, 101, 'BEEPRODUCT'], [102, 110, 'HEALTHSTATUS'], [117, 134, 'EGGCOUNT'], [150, 167, 'HONEYFRAMES']]"
366,"509th family: queen observed but sluggish, worker activity moderate, adequate nectar and pollen collection, with few eggs present and some honey frames capped.","[[14, 19, 'QUEEN'], [33, 41, 'HEALTHSTATUS'], [43, 49, 'WORKER'], [59, 67, 'HEALTHSTATUS'], [78, 84, 'FORAGE'], [89, 95, 'FORAGE'], [113, 121, 'EGGCOUNT'], [139, 158, 'HONEYFRAMES']]"
367,"510th family: queen observed but sluggish, workers are somewhat active, satisfactory beeswax and propolis, with lower than expected number of eggs and honey frames slowly filling.","[[14, 19, 'QUEEN'], [33, 41, 'HEALTHSTATUS'], [43, 50, 'WORKER'], [55, 70, 'HEALTHSTATUS'], [85, 92, 'BEEPRODUCT'], [97, 105, 'BEEPRODUCT'], [151, 178, 'HONEYFRAMES']]"
368,"511th family: questionable queenright status, workers managing despite challenges, satisfactory beeswax and propolis, with lower than expected number of eggs and honey frames not fully stocked.","[[14, 26, 'BEE'], [46, 53, 'WORKER'], [83, 95, 'HEALTHSTATUS'], [96, 103, 'BEEPRODUCT'], [108, 116, 'BEEPRODUCT'], [153, 161, 'EGGCOUNT'], [162, 178, 'HONEYFRAMES'], [185, 192, 'HEALTHSTATUS']]"
369,"512th family: queen presence not strong, worker activity moderate, satisfactory beeswax and propolis, with reduced egg lay and some honey frames capped.","[[14, 19, 'QUEEN'], [41, 47, 'WORKER'], [57, 65, 'HEALTHSTATUS'], [67, 79, 'HEALTHSTATUS'], [80, 87, 'BEEPRODUCT'], [92, 100, 'BEEPRODUCT'], [107, 118, 'EGGCOUNT'], [132, 151, 'HONEYFRAMES']]"
370,"513th family: queen observed but sluggish, workers exhibit some foraging behavior, adequate nectar and pollen collection, with lower than expected number of eggs and some honey frames capped.","[[14, 19, 'QUEEN'], [43, 50, 'WORKER'], [51, 58, 'HEALTHSTATUS'], [64, 72, 'HEALTHSTATUS'], [92, 98, 'FORAGE'], [103, 109, 'FORAGE'], [157, 165, 'EGGCOUNT'], [166, 183, 'HONEYFRAMES']]"
371,"514th family: queen presence not strong, workers exhibit some foraging behavior, forage yield moderate, with reduced egg lay and honey frames not fully stocked.","[[14, 19, 'QUEEN'], [33, 39, 'HEALTHSTATUS'], [41, 48, 'WORKER'], [94, 102, 'HEALTHSTATUS'], [109, 120, 'EGGCOUNT'], [129, 145, 'HONEYFRAMES']]"
372,"515th family: questionable queenright status, workers are somewhat active, reserves of honey and beeswax moderate, with egg laying slower than usual and few honey frames partially filled.","[[14, 26, 'BEE'], [38, 44, 'HEALTHSTATUS'], [46, 53, 'WORKER'], [87, 92, 'BEEPRODUCT'], [97, 104, 'BEEPRODUCT'], [105, 113, 'HEALTHSTATUS'], [120, 137, 'EGGCOUNT'], [153, 169, 'HONEYFRAMES']]"
373,"516th family: queen laying poorly, workers managing despite challenges, adequate nectar and pollen collection, with reduced egg lay and honey frames underdeveloped.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 42, 'WORKER'], [43, 51, 'HEALTHSTATUS'], [81, 87, 'FORAGE'], [92, 98, 'FORAGE'], [116, 127, 'EGGCOUNT'], [136, 163, 'HONEYFRAMES']]"
374,"517th family: queen presence not strong, workers managing despite challenges, satisfactory beeswax and propolis, with moderate count of eggs and few honey frames partially filled.","[[14, 19, 'QUEEN'], [41, 48, 'WORKER'], [49, 57, 'HEALTHSTATUS'], [91, 98, 'BEEPRODUCT'], [103, 111, 'BEEPRODUCT'], [118, 140, 'HEALTHSTATUS'], [149, 161, 'HONEYFRAMES']]"
375,"518th family: questionable queenright status, worker population stable but not thriving, reserves of honey and beeswax moderate, with egg laying slower than usual and honey frames slowly filling.","[[14, 26, 'BEE'], [46, 52, 'WORKER'], [75, 87, 'HEALTHSTATUS'], [101, 106, 'BEEPRODUCT'], [111, 118, 'BEEPRODUCT'], [119, 127, 'HEALTHSTATUS'], [134, 151, 'EGGCOUNT'], [167, 194, 'HONEYFRAMES']]"
376,"519th family: queen laying poorly, worker population stable but not thriving, honey production meeting minimal expectations, with reduced egg lay and honey frames not fully stocked.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 41, 'WORKER'], [78, 83, 'BEEPRODUCT'], [95, 123, 'HONEYFRAMES'], [130, 141, 'EGGCOUNT'], [150, 166, 'HONEYFRAMES'], [173, 180, 'HEALTHSTATUS']]"
377,"520th family: questionable queenright status, worker population stable but not thriving, adequate nectar and pollen collection, with egg laying slower than usual and honey frames not fully stocked.","[[14, 26, 'BEE'], [38, 44, 'HEALTHSTATUS'], [46, 52, 'WORKER'], [75, 87, 'HEALTHSTATUS'], [98, 104, 'FORAGE'], [109, 115, 'FORAGE'], [133, 150, 'EGGCOUNT'], [166, 182, 'HONEYFRAMES']]"
378,"521st family: queen presence not strong, workers managing despite challenges, adequate nectar and pollen collection, with reduced egg lay and some honey frames capped.","[[14, 19, 'QUEEN'], [33, 39, 'HEALTHSTATUS'], [41, 48, 'WORKER'], [49, 57, 'HEALTHSTATUS'], [87, 93, 'FORAGE'], [98, 104, 'FORAGE'], [122, 133, 'EGGCOUNT'], [147, 166, 'HONEYFRAMES']]"
379,"522nd family: questionable queenright status, workers exhibit some foraging behavior, reserves of honey and beeswax moderate, with reduced egg lay and few honey frames partially filled.","[[14, 26, 'BEE'], [46, 53, 'WORKER'], [67, 75, 'HEALTHSTATUS'], [98, 103, 'BEEPRODUCT'], [108, 115, 'BEEPRODUCT'], [116, 124, 'HEALTHSTATUS'], [131, 142, 'EGGCOUNT'], [151, 167, 'HONEYFRAMES']]"
380,"523rd family: queen laying poorly, workers managing despite challenges, adequate nectar and pollen collection, with reduced egg lay and few honey frames partially filled.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 42, 'WORKER'], [43, 51, 'HEALTHSTATUS'], [81, 87, 'FORAGE'], [92, 98, 'FORAGE'], [116, 127, 'EGGCOUNT'], [136, 152, 'HONEYFRAMES']]"
381,"524th family: questionable queenright status, worker population stable but not thriving, satisfactory beeswax and propolis, with lower than expected number of eggs and honey frames underdeveloped.","[[14, 26, 'BEE'], [38, 44, 'HEALTHSTATUS'], [46, 52, 'WORKER'], [75, 87, 'HEALTHSTATUS'], [102, 109, 'BEEPRODUCT'], [114, 122, 'BEEPRODUCT'], [159, 167, 'EGGCOUNT'], [168, 195, 'HONEYFRAMES']]"
382,"525th family: queen observed but sluggish, workers are somewhat active, adequate nectar and pollen collection, with egg laying slower than usual and honey frames underdeveloped.","[[14, 19, 'QUEEN'], [33, 41, 'HEALTHSTATUS'], [43, 50, 'WORKER'], [55, 70, 'HEALTHSTATUS'], [81, 87, 'FORAGE'], [92, 98, 'FORAGE'], [116, 133, 'EGGCOUNT'], [149, 176, 'HONEYFRAMES']]"
383,"526th family: potential queenless situation, workers are somewhat active, honey production meeting minimal expectations, with lower than expected number of eggs and few honey frames partially filled.","[[14, 43, 'HEALTHSTATUS'], [45, 52, 'WORKER'], [74, 79, 'BEEPRODUCT'], [91, 119, 'HONEYFRAMES'], [156, 168, 'EGGCOUNT'], [169, 181, 'HONEYFRAMES'], [182, 198, 'HEALTHSTATUS']]"
384,"527th family: queen laying poorly, worker activity moderate, adequate nectar and pollen collection, with few eggs present and honey frames underdeveloped.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 41, 'WORKER'], [51, 59, 'HEALTHSTATUS'], [70, 76, 'FORAGE'], [81, 87, 'FORAGE'], [105, 113, 'EGGCOUNT'], [126, 153, 'HONEYFRAMES']]"
385,"528th family: queen laying poorly, worker activity moderate, satisfactory beeswax and propolis, with moderate count of eggs and honey frames slowly filling.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 41, 'WORKER'], [61, 73, 'HEALTHSTATUS'], [74, 81, 'BEEPRODUCT'], [86, 94, 'BEEPRODUCT'], [128, 155, 'HONEYFRAMES']]"
386,"529th family: potential queenless situation, workers are somewhat active, reserves of honey and beeswax moderate, with moderate count of eggs and honey frames underdeveloped.","[[14, 43, 'HEALTHSTATUS'], [45, 52, 'WORKER'], [57, 72, 'HEALTHSTATUS'], [86, 91, 'BEEPRODUCT'], [96, 103, 'BEEPRODUCT'], [146, 173, 'HONEYFRAMES']]"
387,"530th family: questionable queenright status, workers exhibit some foraging behavior, reserves of honey and beeswax moderate, with reduced egg lay and honey frames slowly filling.","[[14, 26, 'BEE'], [38, 44, 'HEALTHSTATUS'], [46, 53, 'WORKER'], [67, 75, 'HEALTHSTATUS'], [98, 103, 'BEEPRODUCT'], [108, 115, 'BEEPRODUCT'], [131, 142, 'EGGCOUNT'], [151, 178, 'HONEYFRAMES']]"
388,"531st family: queen observed but sluggish, worker activity moderate, honey production meeting minimal expectations, with lower than expected number of eggs and honey frames underdeveloped.","[[14, 19, 'QUEEN'], [33, 41, 'HEALTHSTATUS'], [43, 49, 'WORKER'], [59, 67, 'HEALTHSTATUS'], [69, 74, 'BEEPRODUCT'], [86, 114, 'HONEYFRAMES'], [151, 159, 'EGGCOUNT'], [160, 187, 'HONEYFRAMES']]"
389,"532nd family: queen presence not strong, workers managing despite challenges, satisfactory beeswax and propolis, with egg laying slower than usual and honey frames not fully stocked.","[[14, 19, 'QUEEN'], [33, 39, 'HEALTHSTATUS'], [41, 48, 'WORKER'], [49, 57, 'HEALTHSTATUS'], [91, 98, 'BEEPRODUCT'], [103, 111, 'BEEPRODUCT'], [118, 135, 'EGGCOUNT'], [151, 167, 'HONEYFRAMES']]"
390,"533rd family: queen laying poorly, worker population stable but not thriving, reserves of honey and beeswax moderate, with few eggs present and honey frames underdeveloped.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 41, 'WORKER'], [64, 76, 'HEALTHSTATUS'], [90, 95, 'BEEPRODUCT'], [100, 107, 'BEEPRODUCT'], [123, 131, 'EGGCOUNT'], [144, 171, 'HONEYFRAMES']]"
391,"534th family: queen observed but sluggish, worker activity moderate, forage yield moderate, with moderate count of eggs and some honey frames capped.","[[14, 19, 'QUEEN'], [43, 49, 'WORKER'], [82, 90, 'HEALTHSTATUS'], [124, 141, 'HONEYFRAMES'], [142, 148, 'HEALTHSTATUS']]"
392,"535th family: queen presence not strong, workers managing despite challenges, satisfactory beeswax and propolis, with egg laying slower than usual and few honey frames partially filled.","[[14, 19, 'QUEEN'], [33, 39, 'HEALTHSTATUS'], [41, 48, 'WORKER'], [66, 76, 'HEALTHSTATUS'], [91, 98, 'BEEPRODUCT'], [103, 111, 'BEEPRODUCT'], [118, 135, 'EGGCOUNT'], [151, 167, 'HONEYFRAMES']]"
393,"536th family: queen laying poorly, workers managing despite challenges, reserves of honey and beeswax moderate, with reduced egg lay and some honey frames capped.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 42, 'WORKER'], [43, 51, 'HEALTHSTATUS'], [84, 89, 'BEEPRODUCT'], [94, 101, 'BEEPRODUCT'], [117, 128, 'EGGCOUNT'], [142, 161, 'HONEYFRAMES']]"
394,"537th family: queen laying poorly, worker population stable but not thriving, adequate nectar and pollen collection, with lower than expected number of eggs and honey frames slowly filling.","[[14, 19, 'QUEEN'], [35, 41, 'WORKER'], [53, 59, 'HEALTHSTATUS'], [78, 86, 'HEALTHSTATUS'], [87, 93, 'FORAGE'], [98, 104, 'FORAGE'], [161, 188, 'HONEYFRAMES']]"
395,"538th family: queen presence not strong, workers exhibit some foraging behavior, reserves of honey and beeswax moderate, with few eggs present and few honey frames partially filled.","[[14, 19, 'QUEEN'], [41, 48, 'WORKER'], [49, 56, 'HEALTHSTATUS'], [93, 98, 'BEEPRODUCT'], [103, 110, 'BEEPRODUCT'], [126, 134, 'EGGCOUNT'], [147, 163, 'HONEYFRAMES'], [164, 180, 'HEALTHSTATUS']]"
396,"539th family: queen observed but sluggish, worker population stable but not thriving, reserves of honey and beeswax moderate, with few eggs present and honey frames not fully stocked.","[[14, 19, 'QUEEN'], [33, 41, 'HEALTHSTATUS'], [43, 49, 'WORKER'], [98, 103, 'BEEPRODUCT'], [108, 115, 'BEEPRODUCT'], [116, 124, 'HEALTHSTATUS'], [131, 139, 'EGGCOUNT'], [152, 168, 'HONEYFRAMES']]"
397,"540th family: queen observed but sluggish, worker activity moderate, forage yield moderate, with lower than expected number of eggs and few honey frames partially filled.","[[14, 19, 'QUEEN'], [43, 49, 'WORKER'], [59, 67, 'HEALTHSTATUS'], [127, 139, 'EGGCOUNT'], [140, 152, 'HONEYFRAMES'], [153, 169, 'HEALTHSTATUS']]"
398,"541st family: queen observed but sluggish, workers exhibit some foraging behavior, reserves of honey and beeswax moderate, with few eggs present and honey frames not fully stocked.","[[14, 19, 'QUEEN'], [43, 50, 'WORKER'], [64, 72, 'HEALTHSTATUS'], [95, 100, 'BEEPRODUCT'], [105, 112, 'BEEPRODUCT'], [128, 136, 'EGGCOUNT'], [149, 165, 'HONEYFRAMES'], [172, 179, 'HEALTHSTATUS']]"
399,"542nd family: queen laying poorly, workers are somewhat active, honey production meeting minimal expectations, with lower than expected number of eggs and few honey frames partially filled.","[[14, 19, 'QUEEN'], [35, 42, 'WORKER'], [47, 62, 'HEALTHSTATUS'], [64, 69, 'BEEPRODUCT'], [81, 109, 'HONEYFRAMES'], [146, 158, 'EGGCOUNT'], [159, 171, 'HONEYFRAMES'], [172, 188, 'HEALTHSTATUS']]"
400,"544th family: queen laying poorly, workers managing despite challenges, reserves of honey and beeswax moderate, with lower than expected number of eggs and some honey frames capped.","[[14, 19, 'BEE'], [20, 33, 'HEALTHSTATUS'], [35, 42, 'WORKER'], [84, 89, 'BEEPRODUCT'], [94, 101, 'BEEPRODUCT'], [147, 155, 'EGGCOUNT'], [156, 173, 'HONEYFRAMES'], [174, 180, 'HEALTHSTATUS']]"
401,"545th family: queen presence not strong, worker activity moderate, forage yield moderate, with reduced egg lay and honey frames slowly filling.","[[14, 19, 'QUEEN'], [33, 39, 'HEALTHSTATUS'], [41, 47, 'WORKER'], [57, 65, 'HEALTHSTATUS'], [95, 106, 'EGGCOUNT'], [115, 142, 'HONEYFRAMES']]"
402,"546th family: queen laying poorly, workers are somewhat active, satisfactory beeswax and propolis, with few eggs present and honey frames slowly filling.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 42, 'WORKER'], [47, 62, 'HEALTHSTATUS'], [77, 84, 'BEEPRODUCT'], [89, 97, 'BEEPRODUCT'], [104, 112, 'EGGCOUNT'], [125, 152, 'HONEYFRAMES']]"
403,"547th family: questionable queenright status, workers are somewhat active, reserves of honey and beeswax moderate, with moderate count of eggs and honey frames not fully stocked.","[[14, 26, 'BEE'], [46, 53, 'WORKER'], [87, 92, 'BEEPRODUCT'], [97, 104, 'BEEPRODUCT'], [105, 113, 'HEALTHSTATUS'], [147, 152, 'BEEPRODUCT'], [170, 177, 'HEALTHSTATUS']]"
404,"548th family: questionable queenright status, worker population stable but not thriving, satisfactory beeswax and propolis, with moderate count of eggs and some honey frames capped.","[[14, 26, 'BEE'], [46, 52, 'WORKER'], [64, 70, 'HEALTHSTATUS'], [102, 109, 'BEEPRODUCT'], [114, 122, 'BEEPRODUCT'], [156, 173, 'HONEYFRAMES'], [174, 180, 'HEALTHSTATUS']]"
405,"549th family: queen observed but sluggish, workers exhibit some foraging behavior, satisfactory beeswax and propolis, with few eggs present and honey frames underdeveloped.","[[14, 19, 'QUEEN'], [33, 41, 'HEALTHSTATUS'], [43, 50, 'WORKER'], [51, 58, 'HEALTHSTATUS'], [83, 107, 'HONEYFRAMES'], [108, 116, 'BEEPRODUCT'], [123, 131, 'EGGCOUNT'], [144, 171, 'HONEYFRAMES']]"
406,"550th family: queen laying poorly, workers are somewhat active, adequate nectar and pollen collection, with few eggs present and honey frames not fully stocked.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 42, 'WORKER'], [47, 62, 'HEALTHSTATUS'], [73, 79, 'FORAGE'], [84, 90, 'FORAGE'], [108, 116, 'EGGCOUNT'], [129, 145, 'HONEYFRAMES']]"
407,"551st family: potential queenless situation, worker activity moderate, honey production meeting minimal expectations, with moderate count of eggs and some honey frames capped.","[[14, 43, 'EGGCOUNT'], [45, 51, 'WORKER'], [61, 69, 'HEALTHSTATUS'], [71, 76, 'BEEPRODUCT'], [88, 116, 'HONEYFRAMES'], [150, 167, 'HONEYFRAMES'], [168, 174, 'HEALTHSTATUS']]"
408,"552nd family: queen presence not strong, workers managing despite challenges, reserves of honey and beeswax moderate, with egg laying slower than usual and honey frames underdeveloped.","[[14, 19, 'QUEEN'], [33, 39, 'HEALTHSTATUS'], [41, 48, 'WORKER'], [49, 57, 'HEALTHSTATUS'], [90, 95, 'BEEPRODUCT'], [100, 107, 'BEEPRODUCT'], [123, 140, 'EGGCOUNT'], [156, 183, 'HONEYFRAMES']]"
409,"553rd family: queen laying poorly, worker population stable but not thriving, adequate nectar and pollen collection, with few eggs present and few honey frames partially filled.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 41, 'WORKER'], [78, 86, 'HEALTHSTATUS'], [87, 93, 'FORAGE'], [98, 104, 'FORAGE'], [122, 130, 'EGGCOUNT'], [143, 159, 'HONEYFRAMES']]"
410,"554th family: potential queenless situation, worker activity moderate, satisfactory beeswax and propolis, with reduced egg lay and honey frames underdeveloped.","[[14, 43, 'EGGCOUNT'], [45, 51, 'WORKER'], [61, 69, 'HEALTHSTATUS'], [71, 83, 'HEALTHSTATUS'], [84, 91, 'BEEPRODUCT'], [96, 104, 'BEEPRODUCT'], [111, 122, 'EGGCOUNT'], [131, 158, 'HONEYFRAMES']]"
411,"555th family: questionable queenright status, worker activity moderate, honey production meeting minimal expectations, with few eggs present and honey frames not fully stocked.","[[14, 26, 'BEE'], [38, 44, 'HEALTHSTATUS'], [46, 52, 'WORKER'], [72, 77, 'BEEPRODUCT'], [89, 117, 'HONEYFRAMES'], [124, 132, 'EGGCOUNT'], [145, 161, 'HONEYFRAMES'], [168, 175, 'HEALTHSTATUS']]"
412,"556th family: potential queenless situation, workers are somewhat active, reserves of honey and beeswax moderate, with lower than expected number of eggs and honey frames underdeveloped.","[[14, 23, 'BEEPRODUCT'], [24, 33, 'BEE'], [45, 52, 'WORKER'], [57, 72, 'HEALTHSTATUS'], [86, 91, 'BEEPRODUCT'], [96, 103, 'BEEPRODUCT'], [104, 112, 'HEALTHSTATUS'], [149, 157, 'EGGCOUNT'], [158, 185, 'HONEYFRAMES']]"
